window,year,field,label,n,valid_n,missing_n,included_n,share,sentinel_present_n,known_n,known_positive_n,known_share
jan_aug,2025,task_language,abl,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,abs,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,ace,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,acm,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,acq,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ado,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,aeb,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,af,5,3279,5,3284,0.0015248551387618177,61,3218,4,0.001243008079552517
jan_aug,2025,task_language,afb,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ak,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,als,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,am,6,3279,5,3284,0.0018298261665141812,61,3218,6,0.0018645121193287756
jan_aug,2025,task_language,anp,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,aoz,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,apc,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,ar,93,3279,5,3284,0.028362305580969808,61,3218,87,0.027035425730267248
jan_aug,2025,task_language,arq,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,ary,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,arz,2,3279,5,3284,0.000609942055504727,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,as,5,3279,5,3284,0.0015248551387618177,61,3218,4,0.001243008079552517
jan_aug,2025,task_language,ase,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ast,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,awa,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ay,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,az,4,3279,5,3284,0.001219884111009454,61,3218,3,0.0009322560596643878
jan_aug,2025,task_language,bal,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ban,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,bar,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,bbc,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,bbj,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,be,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,bew,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,bfy,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,bg,9,3279,5,3284,0.0027447392497712718,61,3218,7,0.002175264139216905
jan_aug,2025,task_language,bgc,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,bho,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,bjn,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,bm,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,bn,38,3279,5,3284,0.011588899054589813,61,3218,36,0.011187072715972654
jan_aug,2025,task_language,bns,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,bo,4,3279,5,3284,0.001219884111009454,61,3218,3,0.0009322560596643878
jan_aug,2025,task_language,br,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,bra,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,brx,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,bs,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,bug,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,ca,12,3279,5,3284,0.0036596523330283625,61,3218,11,0.003418272218769422
jan_aug,2025,task_language,ceb,4,3279,5,3284,0.001219884111009454,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,ckb,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,co,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,crh,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,cs,25,3279,5,3284,0.007624275693809088,61,3218,24,0.0074580484773151025
jan_aug,2025,task_language,ctg,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,cv,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,cy,4,3279,5,3284,0.001219884111009454,61,3218,3,0.0009322560596643878
jan_aug,2025,task_language,da,12,3279,5,3284,0.0036596523330283625,61,3218,10,0.003107520198881293
jan_aug,2025,task_language,dag,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,de,108,3279,5,3284,0.03293687099725526,61,3218,100,0.031075201988812928
jan_aug,2025,task_language,doi,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,dsb,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,dv,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,dz,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,ee,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,el,19,3279,5,3284,0.005794449527294907,61,3218,16,0.004972032318210068
jan_aug,2025,task_language,en,3006,3279,5,3284,0.9167429094236048,61,3218,2984,0.9272840273461778
jan_aug,2025,task_language,eo,1,3279,5,3284,0.0003049710277523635,61,3218,0,0.0
jan_aug,2025,task_language,es,119,3279,5,3284,0.03629155230253126,61,3218,110,0.03418272218769422
jan_aug,2025,task_language,et,6,3279,5,3284,0.0018298261665141812,61,3218,5,0.0015537600994406464
jan_aug,2025,task_language,eu,4,3279,5,3284,0.001219884111009454,61,3218,3,0.0009322560596643878
jan_aug,2025,task_language,fa,28,3279,5,3284,0.008539188777066178,61,3218,25,0.007768800497203232
jan_aug,2025,task_language,ff,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,fi,14,3279,5,3284,0.004269594388533089,61,3218,12,0.0037290242386575512
jan_aug,2025,task_language,fil,5,3279,5,3284,0.0015248551387618177,61,3218,5,0.0015537600994406464
jan_aug,2025,task_language,fj,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,fo,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,fr,111,3279,5,3284,0.03385178408051235,61,3218,102,0.031696706028589185
jan_aug,2025,task_language,frr,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,fy,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,ga,5,3279,5,3284,0.0015248551387618177,61,3218,4,0.001243008079552517
jan_aug,2025,task_language,gaa,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,gbm,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,gd,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,gl,6,3279,5,3284,0.0018298261665141812,61,3218,5,0.0015537600994406464
jan_aug,2025,task_language,gn,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,gom,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,gor,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,grc,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,gu,6,3279,5,3284,0.0018298261665141812,61,3218,4,0.001243008079552517
jan_aug,2025,task_language,ha,2,3279,5,3284,0.000609942055504727,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,haw,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,he,19,3279,5,3284,0.005794449527294907,61,3218,17,0.0052827843380981974
jan_aug,2025,task_language,hi,65,3279,5,3284,0.01982311680390363,61,3218,62,0.019266625233064015
jan_aug,2025,task_language,hil,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,hmn,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,hne,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,hoj,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,hr,8,3279,5,3284,0.002439768222018908,61,3218,6,0.0018645121193287756
jan_aug,2025,task_language,hsb,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ht,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,hu,18,3279,5,3284,0.0054894784995425435,61,3218,16,0.004972032318210068
jan_aug,2025,task_language,hy,3,3279,5,3284,0.0009149130832570906,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,iba,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,id,32,3279,5,3284,0.009759072888075633,61,3218,29,0.009011808576755749
jan_aug,2025,task_language,ida,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ig,2,3279,5,3284,0.000609942055504727,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,igb,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ilo,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,is,3,3279,5,3284,0.0009149130832570906,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,it,53,3279,5,3284,0.016163464470875268,61,3218,48,0.014916096954630205
jan_aug,2025,task_language,ja,97,3279,5,3284,0.02958218969197926,61,3218,92,0.028589185829707892
jan_aug,2025,task_language,jax,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,jbo,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,jv,4,3279,5,3284,0.001219884111009454,61,3218,3,0.0009322560596643878
jan_aug,2025,task_language,ka,4,3279,5,3284,0.001219884111009454,61,3218,3,0.0009322560596643878
jan_aug,2025,task_language,kaa,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,kam,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,kea,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,kgv,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,khg,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ki,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,kk,5,3279,5,3284,0.0015248551387618177,61,3218,5,0.0015537600994406464
jan_aug,2025,task_language,km,5,3279,5,3284,0.0015248551387618177,61,3218,3,0.0009322560596643878
jan_aug,2025,task_language,kn,6,3279,5,3284,0.0018298261665141812,61,3218,5,0.0015537600994406464
jan_aug,2025,task_language,ko,68,3279,5,3284,0.02073802988716072,61,3218,65,0.020198881292728402
jan_aug,2025,task_language,koi,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,kok,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,kpv,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,kri,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ksh,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ku,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ky,2,3279,5,3284,0.000609942055504727,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,la,2,3279,5,3284,0.000609942055504727,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,lb,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,lg,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,liv,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ljp,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ln,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,lo,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,lt,7,3279,5,3284,0.0021347971942665446,61,3218,5,0.0015537600994406464
jan_aug,2025,task_language,luo,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,lus,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,lv,7,3279,5,3284,0.0021347971942665446,61,3218,6,0.0018645121193287756
jan_aug,2025,task_language,lzh,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,mad,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,mag,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,mai,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,mak,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,mg,2,3279,5,3284,0.000609942055504727,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,mi,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,min,2,3279,5,3284,0.000609942055504727,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,mk,4,3279,5,3284,0.001219884111009454,61,3218,3,0.0009322560596643878
jan_aug,2025,task_language,ml,6,3279,5,3284,0.0018298261665141812,61,3218,5,0.0015537600994406464
jan_aug,2025,task_language,mn,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,mni,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,mr,10,3279,5,3284,0.0030497102775236353,61,3218,8,0.002486016159105034
jan_aug,2025,task_language,ms,14,3279,5,3284,0.004269594388533089,61,3218,12,0.0037290242386575512
jan_aug,2025,task_language,mt,3,3279,5,3284,0.0009149130832570906,61,3218,3,0.0009322560596643878
jan_aug,2025,task_language,mui,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,multilingual_unspecified,26,3279,5,3284,0.007929246721561452,61,3218,0,0.0
jan_aug,2025,task_language,mup,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,mwr,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,my,1,3279,5,3284,0.0003049710277523635,61,3218,0,0.0
jan_aug,2025,task_language,nan,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,nb,4,3279,5,3284,0.001219884111009454,61,3218,4,0.001243008079552517
jan_aug,2025,task_language,nds,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ne,8,3279,5,3284,0.002439768222018908,61,3218,7,0.002175264139216905
jan_aug,2025,task_language,nij,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,nl,21,3279,5,3284,0.006404391582799634,61,3218,18,0.005593536357986327
jan_aug,2025,task_language,nn,4,3279,5,3284,0.001219884111009454,61,3218,3,0.0009322560596643878
jan_aug,2025,task_language,no,10,3279,5,3284,0.0030497102775236353,61,3218,8,0.002486016159105034
jan_aug,2025,task_language,nod,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,not_applicable,7,3279,5,3284,0.0021347971942665446,61,3218,0,0.0
jan_aug,2025,task_language,nso,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ny,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,nyf,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,oc,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,om,1,3279,5,3284,0.0003049710277523635,61,3218,0,0.0
jan_aug,2025,task_language,or,4,3279,5,3284,0.001219884111009454,61,3218,3,0.0009322560596643878
jan_aug,2025,task_language,pa,7,3279,5,3284,0.0021347971942665446,61,3218,5,0.0015537600994406464
jan_aug,2025,task_language,pap,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,pcm,2,3279,5,3284,0.000609942055504727,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,pfl,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,pi,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,pl,21,3279,5,3284,0.006404391582799634,61,3218,18,0.005593536357986327
jan_aug,2025,task_language,pms,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ps,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,pt,54,3279,5,3284,0.01646843549862763,61,3218,47,0.014605344934742076
jan_aug,2025,task_language,qu,2,3279,5,3284,0.000609942055504727,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,raj,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,rkt,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,rm,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,rn,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ro,17,3279,5,3284,0.00518450747179018,61,3218,15,0.0046612802983219395
jan_aug,2025,task_language,ru,84,3279,5,3284,0.025617566331198535,61,3218,77,0.023927905531385955
jan_aug,2025,task_language,rw,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,sa,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,sas,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,sat,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,sd,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,sgc,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,si,2,3279,5,3284,0.000609942055504727,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,sk,8,3279,5,3284,0.002439768222018908,61,3218,6,0.0018645121193287756
jan_aug,2025,task_language,sl,6,3279,5,3284,0.0018298261665141812,61,3218,5,0.0015537600994406464
jan_aug,2025,task_language,sm,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,sn,1,3279,5,3284,0.0003049710277523635,61,3218,0,0.0
jan_aug,2025,task_language,so,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,sq,4,3279,5,3284,0.001219884111009454,61,3218,3,0.0009322560596643878
jan_aug,2025,task_language,sr,10,3279,5,3284,0.0030497102775236353,61,3218,9,0.0027967681789931634
jan_aug,2025,task_language,sso,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,st,3,3279,5,3284,0.0009149130832570906,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,stq,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,su,2,3279,5,3284,0.000609942055504727,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,sv,15,3279,5,3284,0.004574565416285453,61,3218,14,0.00435052827843381
jan_aug,2025,task_language,sw,20,3279,5,3284,0.006099420555047271,61,3218,18,0.005593536357986327
jan_aug,2025,task_language,syl,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,ta,21,3279,5,3284,0.006404391582799634,61,3218,19,0.005904288377874456
jan_aug,2025,task_language,te,16,3279,5,3284,0.004879536444037816,61,3218,14,0.00435052827843381
jan_aug,2025,task_language,teo,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,tg,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,th,34,3279,5,3284,0.01036901494358036,61,3218,32,0.009944064636420136
jan_aug,2025,task_language,ti,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,tk,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,tl,9,3279,5,3284,0.0027447392497712718,61,3218,6,0.0018645121193287756
jan_aug,2025,task_language,tn,2,3279,5,3284,0.000609942055504727,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,to,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,tpi,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,tr,37,3279,5,3284,0.011283928026837451,61,3218,34,0.010565568676196395
jan_aug,2025,task_language,ts,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,tt,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,tts,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,tw,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,ty,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,tzm,1,3279,5,3284,0.0003049710277523635,61,3218,1,0.00031075201988812925
jan_aug,2025,task_language,ug,2,3279,5,3284,0.000609942055504727,61,3218,2,0.0006215040397762585
jan_aug,2025,task_language,uk,22,3279,5,3284,0.006709362610551998,61,3218,19,0.005904288377874456
jan_aug,2025,task_language,umb,0,3279,5,3284,0.0,61,3218,0,0.0
jan_aug,2025,task_language,unclear,28,3279,5,3284,0.008539188777066178,61,3218,0,0.0
jan_aug,2025,task_language,ur,18,3279,5,3284,0.0054894784995425435,61,3218,16,0.004972032318210068
jan_aug,2025,task_language,uz,3,3279,5,3284,0.0009149130832570906,61,3218,1,0.00031075201988812925
